Date,Open,High,Low,Close,Volume,Currency
2021-02-21,0.2864930033683777,0.31394898891448975,0.2786419987678528,0.2980870008468628,22960786,USD
2021-02-22,0.298007994890213,0.29853901267051697,0.22365200519561768,0.27239200472831726,31643944,USD
2021-02-23,0.27254900336265564,0.2912450134754181,0.19742299616336823,0.24415899813175201,49686250,USD
2021-02-24,0.2437179982662201,0.2758930027484894,0.2290019989013672,0.23930899798870087,25904968,USD
2021-02-25,0.23948900401592255,0.2539530098438263,0.21633000671863556,0.21633000671863556,15181259,USD
2021-02-26,0.21726299822330475,0.23594699800014496,0.19391199946403503,0.214355006814003,19499860,USD
2021-02-27,0.21459999680519104,0.2436320036649704,0.21440300345420837,0.2273769974708557,18010162,USD
2021-02-28,0.22734500467777252,0.22788499295711517,0.19612999260425568,0.20837999880313873,11971688,USD
2021-03-01,0.20843499898910522,0.24893799424171448,0.20755800604820251,0.240229994058609,22397614,USD
2021-03-02,0.24010300636291504,0.28875699639320374,0.22920599579811096,0.28102800250053406,32757040,USD
2021-03-03,0.28095799684524536,0.29480698704719543,0.26245999336242676,0.27399298548698425,31907950,USD
2021-03-04,0.27366000413894653,0.32494398951530457,0.26757699251174927,0.29187700152397156,45032770,USD
2021-03-05,0.2912600040435791,0.3189209997653961,0.2622230052947998,0.31718599796295166,33707842,USD
2021-03-06,0.3166089951992035,0.3295469880104065,0.29458001255989075,0.2952499985694885,22829899,USD
2021-03-07,0.2954069972038269,0.31395798921585083,0.2951050102710724,0.30583301186561584,11669961,USD
2021-03-08,0.30585500597953796,0.3559179902076721,0.28764399886131287,0.3489750027656555,34356227,USD
2021-03-09,0.34889400005340576,0.5795549750328064,0.33799999952316284,0.5634199976921082,235482752,USD
2021-03-10,0.5593000054359436,0.6538310050964355,0.5021790266036987,0.5224530100822449,304992254,USD
2021-03-11,0.5220879912376404,0.8685129880905151,0.5072399973869324,0.7827789783477783,557854147,USD
2021-03-12,0.7849689722061157,1.2244880199432373,0.7849689722061157,0.8820589780807495,1116760322,USD
2021-03-13,0.8823369741439819,0.9885690212249756,0.8193640112876892,0.8272020220756531,302768287,USD
2021-03-14,0.8286319971084595,0.8778079748153687,0.7652639746665955,0.8249819874763489,199665639,USD
2021-03-15,0.8190670013427734,0.8547719717025757,0.7258840203285217,0.7461230158805847,118284171,USD
2021-03-16,0.7444419860839844,0.772409975528717,0.6856189966201782,0.7010130286216736,91857437,USD
2021-03-17,0.7009239792823792,0.7623879909515381,0.6858689785003662,0.7255300283432007,120096776,USD
2021-03-18,0.7247329950332642,0.7520970106124878,0.686519980430603,0.6941199898719788,96256721,USD
2021-03-19,0.6931329965591431,0.7300090193748474,0.6821159720420837,0.6958749890327454,68697954,USD
2021-03-20,0.694133996963501,0.726514995098114,0.6858490109443665,0.6858490109443665,62521733,USD
2021-03-21,0.6858909726142883,0.6858909726142883,0.6427810192108154,0.6616520285606384,72700787,USD
2021-03-22,0.6609410047531128,0.7529119849205017,0.6334779858589172,0.6938599944114685,137011305,USD
2021-03-23,0.6949380040168762,0.7438949942588806,0.6417160034179688,0.658411979675293,129633751,USD
2021-03-24,0.6576799750328064,0.6992729902267456,0.5658159852027893,0.5801209807395935,77891446,USD
2021-03-25,0.5790539979934692,0.6022499799728394,0.5182570219039917,0.5187810063362122,74588629,USD
2021-03-26,0.5186110138893127,0.6056169867515564,0.5186110138893127,0.5823900103569031,87133196,USD
2021-03-27,0.58228600025177,0.6425489783287048,0.5726590156555176,0.5908100008964539,80340284,USD
2021-03-28,0.5910599827766418,0.7358869910240173,0.5848100185394287,0.7336360216140747,138459582,USD
2021-03-29,0.7346370220184326,1.064012050628662,0.6718829870223999,0.8399569988250732,744786084,USD
2021-03-30,0.8402069807052612,0.8565409779548645,0.7587640285491943,0.8036029934883118,333107466,USD
2021-03-31,0.8022720217704773,0.8194209933280945,0.723143994808197,0.7483000159263611,133511250,USD
2021-04-01,0.748894989490509,0.8225659728050232,0.7207639813423157,0.8167039752006531,156996106,USD
2021-04-02,0.8160179853439331,0.8184099793434143,0.7315019965171814,0.7500010132789612,104186983,USD
2021-04-03,0.7495629787445068,0.7579540014266968,0.6739069819450378,0.6751779913902283,86513824,USD
2021-04-04,0.6747710108757019,0.7296149730682373,0.6690220236778259,0.70865398645401,57451746,USD
2021-04-05,0.7079529762268066,0.7692000269889832,0.6954759955406189,0.7274320125579834,107695238,USD
2021-04-06,0.7277320027351379,0.742205023765564,0.6787700057029724,0.7068790197372437,67276359,USD
2021-04-07,0.7059620022773743,0.7173810005187988,0.6033629775047302,0.6268749833106995,77380747,USD
2021-04-08,0.6283019781112671,0.6789630055427551,0.6283019781112671,0.6691679954528809,63269973,USD
2021-04-09,0.6683909893035889,0.7025690078735352,0.6629199981689453,0.6807559728622437,57476512,USD
2021-04-10,0.6817359924316406,0.750432014465332,0.6659290194511414,0.7051730155944824,94521955,USD
2021-04-11,0.7055349946022034,0.7342299818992615,0.6843670010566711,0.6976990103721619,62123895,USD
2021-04-12,0.6970509886741638,0.709837019443512,0.6578599810600281,0.6786580085754395,60593873,USD
2021-04-13,0.6782209873199463,0.7257930040359497,0.6736099720001221,0.6925619840621948,72392113,USD
2021-04-14,0.6940109729766846,0.7366970181465149,0.6270819902420044,0.6838859915733337,94208546,USD
2021-04-15,0.6830719709396362,0.7267379760742188,0.6703469753265381,0.706475019454956,65772533,USD
2021-04-16,0.7047770023345947,0.739471971988678,0.6650519967079163,0.7122460007667542,98638446,USD
2021-04-17,0.7105200290679932,0.8543009757995605,0.709755003452301,0.7956870198249817,213542161,USD
2021-04-18,0.7999969720840454,0.8071249723434448,0.4846529960632324,0.6565120220184326,230489619,USD
2021-04-19,0.6560710072517395,0.6738449931144714,0.5579649806022644,0.5680549740791321,82976077,USD
2021-04-20,0.5668299794197083,0.587119996547699,0.5075240135192871,0.5727519989013672,77334584,USD
2021-04-21,0.5728949904441833,0.608938992023468,0.5419309735298157,0.5485849976539612,58085655,USD
2021-04-22,0.5468459725379944,0.6019489765167236,0.4931879937648773,0.5053830146789551,64565694,USD
2021-04-23,0.5056899785995483,0.5145909786224365,0.4090149998664856,0.48975899815559387,95935545,USD
2021-04-24,0.49000298976898193,0.4900110065937042,0.443011999130249,0.44932499527931213,35933808,USD
2021-04-25,0.44893699884414673,0.47898998856544495,0.4149259924888611,0.4403820037841797,30709104,USD
2021-04-26,0.4418239891529083,0.5476269721984863,0.43815600872039795,0.5082020163536072,61088166,USD
2021-04-27,0.5094109773635864,0.6334369778633118,0.5063899755477905,0.6334369778633118,90286807,USD
2021-04-28,0.6268190145492554,0.6506649851799011,0.5496839880943298,0.5732060074806213,91340776,USD
2021-04-29,0.5736150145530701,0.6848589777946472,0.5543439984321594,0.6739850044250488,163083808,USD
2021-04-30,0.6720700263977051,0.7495480179786682,0.6430559754371643,0.6684079766273499,183026553,USD
2021-05-01,0.6689850091934204,0.6893249750137329,0.6369479894638062,0.657194972038269,81436996,USD
2021-05-02,0.656732976436615,0.6574689745903015,0.6048700213432312,0.6347919702529907,51293835,USD
2021-05-03,0.6348130106925964,0.7379469871520996,0.6341249942779541,0.6693779826164246,132880489,USD
2021-05-04,0.6681339740753174,0.6690400242805481,0.5854529738426208,0.5885630249977112,86780157,USD
2021-05-05,0.5868059992790222,0.6310290098190308,0.5825499892234802,0.6144189834594727,72674521,USD
2021-05-06,0.6142910122871399,0.6887540221214294,0.5942019820213318,0.6237390041351318,138842985,USD
2021-05-07,0.6242539882659912,0.6406760215759277,0.590300977230072,0.6080629825592041,72778189,USD
2021-05-08,0.6075149774551392,0.6344839930534363,0.6001219749450684,0.6150029897689819,60524088,USD
2021-05-09,0.6140040159225464,0.64336097240448,0.5816609859466553,0.6008470058441162,65124663,USD
2021-05-10,0.6018829941749573,0.6301810145378113,0.488072007894516,0.5361130237579346,62413061,USD
2021-05-11,0.5351499915122986,0.5691080093383789,0.5166280269622803,0.5690910220146179,49432620,USD
2021-05-12,0.5686050057411194,0.6096550226211548,0.4635480046272278,0.4635480046272278,84049624,USD
2021-05-13,0.47069498896598816,0.517458975315094,0.44317901134490967,0.4886229932308197,74417591,USD
2021-05-14,0.4884760081768036,0.5761209726333618,0.4875609874725342,0.5380690097808838,86766993,USD
2021-05-15,0.5374249815940857,0.5555940270423889,0.48998600244522095,0.4968760013580322,61370913,USD
2021-05-16,0.4952859878540039,0.6265490055084229,0.49368301033973694,0.5342980027198792,143430438,USD
2021-05-17,0.5347689986228943,0.5384939908981323,0.47909000515937805,0.506721019744873,72770193,USD
2021-05-18,0.5060520172119141,0.5801969766616821,0.48882800340652466,0.5681489706039429,97203462,USD
2021-05-19,0.5689219832420349,0.6060479879379272,0.2473749965429306,0.34000200033187866,125195716,USD
2021-05-20,0.33763301372528076,0.4281040132045746,0.2968190014362335,0.3822129964828491,73121388,USD
2021-05-21,0.37933000922203064,0.4250360131263733,0.3045479953289032,0.3434939980506897,70141942,USD
2021-05-22,0.3441919982433319,0.35420700907707214,0.29848599433898926,0.30716100335121155,36910771,USD
2021-05-23,0.3069149851799011,0.31984999775886536,0.20187999308109283,0.26991501450538635,46166322,USD
2021-05-24,0.26736900210380554,0.34071698784828186,0.26736900210380554,0.31421801447868347,49359495,USD
2021-05-25,0.3149549961090088,0.35412800312042236,0.2765730023384094,0.3403030037879944,67720408,USD
2021-05-26,0.3413349986076355,0.6409379839897156,0.3332099914550781,0.5588729977607727,364792352,USD
2021-05-27,0.5537449717521667,0.6702240109443665,0.4955410063266754,0.4994469881057739,285967596,USD
2021-05-28,0.5010290145874023,0.5335130095481873,0.40844398736953735,0.43509501218795776,135676642,USD
2021-05-29,0.43549400568008423,0.4551349878311157,0.3654929995536804,0.39184799790382385,87642421,USD
2021-05-30,0.3925809860229492,0.4384180009365082,0.35221898555755615,0.4253529906272888,101942257,USD
2021-05-31,0.43034398555755615,0.5082129836082458,0.4008820056915283,0.4576689898967743,147442510,USD
2021-06-01,0.4557900130748749,0.4589349925518036,0.40898099541664124,0.4185130000114441,72239876,USD
2021-06-02,0.41857099533081055,0.4606879949569702,0.4088279902935028,0.420742005109787,64990654,USD
2021-06-03,0.42110899090766907,0.43853700160980225,0.4101639986038208,0.42120999097824097,47282332,USD
2021-06-04,0.421548992395401,0.421548992395401,0.3630470037460327,0.3766799867153168,49406768,USD
2021-06-05,0.37633800506591797,0.39758598804473877,0.3506619930267334,0.36726701259613037,33612290,USD
2021-06-06,0.36745399236679077,0.4125460088253021,0.3641799986362457,0.3825480043888092,58058898,USD
2021-06-07,0.3834719955921173,0.39010199904441833,0.32942599058151245,0.3315199911594391,39254608,USD
2021-06-08,0.33273398876190186,0.3405120074748993,0.29250699281692505,0.32728299498558044,54796304,USD
2021-06-09,0.32698899507522583,0.34798499941825867,0.30149200558662415,0.3329859972000122,45566710,USD
2021-06-10,0.3340510129928589,0.33951398730278015,0.30379098653793335,0.3100230097770691,42252275,USD
2021-06-11,0.310016006231308,0.32922500371932983,0.2843550145626068,0.2932240068912506,40309093,USD
2021-06-12,0.29348400235176086,0.2960970103740692,0.2660509943962097,0.27773699164390564,43450728,USD
2021-06-13,0.27723899483680725,0.3132439851760864,0.27608200907707214,0.3085620105266571,38309823,USD
2021-06-14,0.3079040050506592,0.33355599641799927,0.2967219948768616,0.30800899863243103,32708415,USD
2021-06-15,0.3157869875431061,0.327457994222641,0.3002369999885559,0.3197770118713379,40117573,USD
2021-06-16,0.3035440146923065,0.3120099902153015,0.2822340130805969,0.28493601083755493,29801880,USD
2021-06-17,0.2849630117416382,0.30769801139831543,0.28405699133872986,0.2972170114517212,25392124,USD
2021-06-18,0.29737699031829834,0.3294079899787903,0.26952698826789856,0.2772290110588074,54533213,USD
2021-06-19,0.277866005897522,0.2884500026702881,0.2704330086708069,0.28249499201774597,28376585,USD
2021-06-20,0.2809680104255676,0.28492501378059387,0.2582550048828125,0.2735710144042969,23964843,USD
2021-06-21,0.2725369930267334,0.27518200874328613,0.20978599786758423,0.21130700409412384,33349059,USD
2021-06-22,0.21050000190734863,0.2292580008506775,0.1767279952764511,0.20440399646759033,45091461,USD
2021-06-23,0.20460599660873413,0.24594999849796295,0.19341500103473663,0.234933003783226,34850923,USD
2021-06-24,0.2342039942741394,0.24005700647830963,0.21655400097370148,0.2281080037355423,23357132,USD
2021-06-25,0.22809100151062012,0.24005599319934845,0.2016039937734604,0.20555800199508667,28527259,USD
2021-06-26,0.20501600205898285,0.21179799735546112,0.18888600170612335,0.20624800026416779,26194899,USD
2021-06-27,0.20693199336528778,0.24249599874019623,0.2041579931974411,0.2401600033044815,41894780,USD
2021-06-28,0.2405650019645691,0.2623859941959381,0.22402699291706085,0.23686400055885315,53377846,USD
2021-06-29,0.2364400029182434,0.25785699486732483,0.23125000298023224,0.24896900355815887,53092688,USD
2021-06-30,0.2501870095729828,0.2516529858112335,0.22324900329113007,0.2391909956932068,28506089,USD
2021-07-01,0.2390889972448349,0.2391200065612793,0.21326099336147308,0.21941199898719788,20185173,USD
2021-07-02,0.2190600037574768,0.23426499962806702,0.21030600368976593,0.22941499948501587,17808261,USD
2021-07-03,0.22922299802303314,0.233814999461174,0.22104500234127045,0.227742001414299,15986325,USD
2021-07-04,0.22779899835586548,0.24241499602794647,0.22142000496387482,0.2290329933166504,20741090,USD
2021-07-05,0.22914700210094452,0.2498829960823059,0.21972599625587463,0.24398300051689148,31503932,USD
2021-07-06,0.2438569962978363,0.264831006526947,0.2401849925518036,0.24737100303173065,44329106,USD
2021-07-07,0.24738599359989166,0.27427899837493896,0.24277399480342865,0.2507610023021698,40956883,USD
2021-07-08,0.25150299072265625,0.25293999910354614,0.22314800322055817,0.23074199259281158,27153801,USD
2021-07-09,0.23058399558067322,0.2465679943561554,0.2197750061750412,0.23941999673843384,26142674,USD
2021-07-10,0.2399120032787323,0.24987299740314484,0.22852200269699097,0.23331600427627563,24351377,USD
2021-07-11,0.23330199718475342,0.2399349957704544,0.2296449989080429,0.23576399683952332,16607844,USD
2021-07-12,0.23574799299240112,0.23948200047016144,0.22178100049495697,0.22731800377368927,12803522,USD
2021-07-13,0.22731299698352814,0.2325659990310669,0.2181289941072464,0.22000199556350708,14421574,USD
2021-07-14,0.2202560007572174,0.22270099818706512,0.20715199410915375,0.22203700244426727,15217045,USD
2021-07-15,0.2223149985074997,0.22996200621128082,0.21015000343322754,0.22907300293445587,22053911,USD
2021-07-16,0.2293349951505661,0.2336450070142746,0.2003220021724701,0.20077499747276306,24195676,USD
2021-07-17,0.2005089968442917,0.2038010060787201,0.1893959939479828,0.19328899681568146,14865558,USD
2021-07-18,0.19346299767494202,0.21891699731349945,0.19346299767494202,0.20119300484657288,27215007,USD
2021-07-19,0.2010589987039566,0.2037779986858368,0.18527500331401825,0.19081999361515045,19902503,USD
2021-07-20,0.19144999980926514,0.19587500393390656,0.16849100589752197,0.17422400414943695,20087685,USD
2021-07-21,0.17399199306964874,0.20281900465488434,0.17090900242328644,0.19104400277137756,34214298,USD
2021-07-22,0.19289599359035492,0.19884899258613586,0.1829649955034256,0.19608299434185028,28092248,USD
2021-07-23,0.1960819959640503,0.20015199482440948,0.18700100481510162,0.19762200117111206,21530185,USD
2021-07-24,0.19787099957466125,0.2151300013065338,0.19653399288654327,0.209306001663208,31264184,USD
2021-07-25,0.2091899961233139,0.2438260018825531,0.20112299919128418,0.2386229932308197,59865552,USD
2021-07-26,0.2377520054578781,0.2509419918060303,0.2251340001821518,0.22627300024032593,45286395,USD
2021-07-27,0.22633300721645355,0.23291699588298798,0.21410000324249268,0.22786100208759308,28905223,USD
2021-07-28,0.2282869964838028,0.23994900286197662,0.22030000388622284,0.22391100227832794,27234138,USD
2021-07-29,0.22392800450325012,0.2677539885044098,0.21865299344062805,0.26630499958992004,54341068,USD
2021-07-30,0.2672390043735504,0.27825599908828735,0.24799799919128418,0.25609898567199707,66883681,USD
2021-07-31,0.2556320130825043,0.26861000061035156,0.2502950131893158,0.25666698813438416,30705658,USD
2021-08-01,0.2562730014324188,0.26798099279403687,0.2408819943666458,0.2442449927330017,27583301,USD
2021-08-02,0.2439199984073639,0.28458699584007263,0.2383130043745041,0.2822299897670746,48302938,USD
2021-08-03,0.2824229896068573,0.29677700996398926,0.2530919909477234,0.26095399260520935,49535677,USD
2021-08-04,0.2621789872646332,0.27374500036239624,0.252377986907959,0.2691360116004944,29588350,USD
2021-08-05,0.2689349949359894,0.28512001037597656,0.25741198658943176,0.27672499418258667,41447103,USD
2021-08-06,0.2771669924259186,0.3115310072898865,0.27081501483917236,0.3115310072898865,58267125,USD
2021-08-07,0.311585009098053,0.32374298572540283,0.28845998644828796,0.3007909953594208,54653997,USD
2021-08-08,0.30229198932647705,0.30662500858306885,0.2743299901485443,0.2766039967536926,36926967,USD
2021-08-09,0.2767060101032257,0.30625298619270325,0.2659049928188324,0.29064199328422546,38202903,USD
2021-08-10,0.2901970148086548,0.3218050003051758,0.28779101371765137,0.30563798546791077,68251437,USD
2021-08-11,0.3055180013179779,0.3350769877433777,0.3032050132751465,0.3060219883918762,56871492,USD
2021-08-12,0.3060170114040375,0.31847599148750305,0.28245800733566284,0.29446300864219666,41313382,USD
2021-08-13,0.2949109971523285,0.3197459876537323,0.2922869920730591,0.31362101435661316,32453739,USD
2021-08-14,0.31338798999786377,0.3691279888153076,0.31277400255203247,0.3431679904460907,117764960,USD
2021-08-15,0.34338998794555664,0.3478969931602478,0.31922098994255066,0.3427959978580475,49522177,USD
2021-08-16,0.34257200360298157,0.374752014875412,0.32903701066970825,0.3316049873828888,68367267,USD
2021-08-17,0.3308759927749634,0.3580949902534485,0.3067980110645294,0.31824201345443726,69391713,USD
2021-08-18,0.3185499906539917,0.3284359872341156,0.2963869869709015,0.3105520009994507,47741957,USD
2021-08-19,0.30959099531173706,0.3318989872932434,0.3017829954624176,0.3318989872932434,42372270,USD
2021-08-20,0.3324950039386749,0.33814001083374023,0.32319098711013794,0.3339900076389313,38720125,USD
2021-08-21,0.334524005651474,0.3446829915046692,0.32465600967407227,0.3260830044746399,40713051,USD
2021-08-22,0.32687100768089294,0.4059549868106842,0.3222289979457855,0.37947699427604675,173026799,USD
2021-08-23,0.3788439929485321,0.3856689929962158,0.35506701469421387,0.3658609986305237,83457171,USD
2021-08-24,0.3663659989833832,0.3769649863243103,0.3200719952583313,0.3268269896507263,59696961,USD
2021-08-25,0.326433002948761,0.3541429936885834,0.31599101424217224,0.34791600704193115,61911346,USD
2021-08-26,0.3496530055999756,0.3541620075702667,0.3106519877910614,0.3124539852142334,49972250,USD
2021-08-27,0.31254398822784424,0.3444800078868866,0.30171999335289,0.3383199870586395,41926560,USD
2021-08-28,0.3387649953365326,0.39585599303245544,0.3339270055294037,0.3653329908847809,106088086,USD
2021-08-29,0.3657189905643463,0.4264569878578186,0.3543420135974884,0.4136050045490265,152094290,USD
2021-08-30,0.41471099853515625,0.42315399646759033,0.37470701336860657,0.3876369893550873,107990936,USD
2021-08-31,0.388592004776001,0.43286800384521484,0.3776730000972748,0.4052540063858032,88171471,USD
2021-09-01,0.40287500619888306,0.40999001264572144,0.3921329975128174,0.40123501420021057,55174074,USD
2021-09-02,0.4016300141811371,0.40617799758911133,0.3805609941482544,0.38267698884010315,39149978,USD
2021-09-03,0.38300999999046326,0.39612600207328796,0.37333500385284424,0.38557499647140503,40677031,USD
2021-09-04,0.38509300351142883,0.4346170127391815,0.3831320106983185,0.41842401027679443,81035980,USD
2021-09-05,0.4184649884700775,0.4337260127067566,0.4028970003128052,0.41353198885917664,46985613,USD
2021-09-06,0.41398900747299194,0.4664610028266907,0.39012500643730164,0.45955899357795715,141746949,USD
2021-09-07,0.4583289921283722,0.4986479878425598,0.3161559998989105,0.3444629907608032,153733598,USD
